time,ant_id,x,y,heading,orientation_angle,role,movement_cursor,last_path_distance,last_displacement
4000,0,81.45544245068203,119.35413660659731,-1.7247149823756076,1.4168776712141855,transporter,1571,0.6,0.6000000000000035
4000,1,129.12515031103595,116.92477775534523,-1.8990035583156848,1.2425890952741083,follower,1476,0.6,0.600000000000002
4000,2,59.47197290133641,299.33302005564707,-2.163254475169815,0.9783381784199783,transporter,2268,0.6,0.2751490436587443
4000,3,176.30940231020284,43.27710855220473,0.48629620491077014,0.48629620491076997,transporter,1784,0.6,0.6000000000000121
4000,4,207.9850388678968,203.85187189673775,2.213304296519623,-0.9282883570701701,transporter,1378,0.6,0.6000000000000084
4000,5,115.28522913826367,110.26710222179287,1.9819047243017727,-1.1596879292880207,follower,1596,0.6,0.5999999999999986
4000,6,124.92873046485441,68.91989431529099,-0.6668593515726666,-0.6668593515726666,transporter,2134,0.6,0.599999999999993
4000,7,116.09176099072995,135.17984879281468,0.4726127293700108,0.47261272937001086,follower,1696,0.6,0.5999999999999942
4000,8,201.02456810015127,197.95213932229564,1.0217528250789507,1.0217528250789507,follower,1398,0.6,0.5999999999999951
4000,9,124.98486199124675,14.266008581673585,-0.1783973998907882,-0.17839739989078818,transporter,2228,0.6,0.6000000000000059
4000,10,70.58516978402211,30.380374834142334,1.1636072477368398,1.1636072477368398,transporter,2389,0.6000000000000001,0.5997559984700287
4000,11,188.88643713048592,40.782703672866894,0.5143771387593042,0.5143771387593041,transporter,2071,0.6,0.5999999999999995
4000,12,181.44890468358727,164.02852269971712,-2.694607142104362,0.4469855114854311,transporter,1421,0.6,0.5999999999999919
4000,13,163.13045496076876,246.53266210615317,2.522683251517879,-0.6189094020719139,follower,2955,0.6,0.5999999999999941
4000,14,97.86077544867257,165.3411921297625,-2.735688575341647,0.4059040782481462,transporter,2543,0.6,0.6000000000000038
4000,15,194.86202297655035,185.96067444136182,-1.9050966594910899,1.2364959940987035,transporter,2238,0.6,0.6000000000000077
4000,16,105.65250265730364,126.0277691186052,-2.2856599438227065,0.8559327097670866,transporter,1351,0.6,0.6000000000000087
4000,17,167.66920447716288,120.28840984505787,2.3676363999847094,-0.7739562536050837,follower,2441,0.6,0.6000000000000084
4000,18,121.29322648722112,135.9918156098414,0.44843018882360736,0.4484301888236075,follower,1573,0.6,0.5999999999999981
4000,19,249.8446688471202,132.32672421675665,-0.17435284252605113,-0.1743528425260512,transporter,2435,0.6,0.6000000000000132
4000,20,37.09714136057924,58.74359924022806,2.022183464939163,-1.1194091886506303,transporter,1799,0.6,0.6000000000000024
4000,21,150.6160455999825,159.334153732192,-0.180308410246865,-0.18030841024686506,transporter,1684,0.6,0.5798530507479621
4000,22,147.32951273995272,36.092491039720755,1.7810612245573234,-1.36053142903247,transporter,2211,0.6,0.600000000000005
4000,23,228.87555659547954,216.7250166047627,-1.8731217699212406,1.2684708836685523,transporter,1482,0.6,0.5999999999999969
4000,24,155.59161482932114,15.848804546748077,-2.719768377335452,0.42182427625434116,transporter,2254,0.6,0.600000000000012
4000,25,153.44332073573477,11.19942702840381,-2.737571653902431,0.40402099968736227,transporter,2322,0.6,0.5999999999999913
4000,26,101.2429338123548,188.18900400360832,1.2791313229224888,1.2791313229224888,transporter,2471,0.6,0.5815582884192231
4000,27,232.2242952811588,121.94558051691078,2.391716640868968,-0.7498760127208253,transporter,2268,0.6,0.5999999999999859
4000,28,127.51978777368909,201.94650620726347,-1.1986103031131392,-1.1986103031131392,follower,2432,0.6,0.5999999999999912
4000,29,127.37735509965123,148.65057442381953,1.874669091704508,-1.2669235618852852,transporter,1965,0.6,0.5999999999999888
4000,30,211.85177686695025,196.78576100388335,-1.0616272367851856,-1.0616272367851856,follower,1209,0.6,0.6000000000000005
4000,31,202.12127740622637,208.815730291365,3.1157819653155894,-0.02581068827420374,transporter,1571,0.6,0.600000000000002
4000,32,157.5751797182403,19.993759063801388,-0.6512598478934507,-0.6512598478934507,transporter,2264,0.6,0.5999999999999972
4000,33,231.3814041086183,224.21600955960582,-1.9995153639542487,1.1420772896355444,transporter,1349,0.6,0.5999999999999951
4000,34,222.4036737245112,190.68293158255915,0.836262327291037,0.836262327291037,follower,1584,0.6,0.5999999999999917
4000,35,69.34890825425961,79.28654451877438,-0.6800052459488096,-0.6800052459488096,transporter,2042,0.6,0.5999999999999938
4000,36,68.20000626772998,99.79544489490486,-0.6371337811619081,-0.6371337811619081,follower,1565,0.6,0.6000000000000059
4000,37,111.27851342643703,129.99335352451826,0.668600318486369,0.6686003184863689,follower,1561,0.6,0.6000000000000117
4000,38,13.458557425103358,172.9827465320578,2.3464199461272437,-0.7951727074625494,transporter,2229,0.6,0.6000000000000009
4000,39,233.7878826000081,227.19785076565282,-2.6317500062305044,0.5098426473592887,transporter,1392,0.6,0.6000000000000081
4000,40,95.87783176327704,83.18242655632136,0.8805295749985808,0.8805295749985809,follower,3157,0.6,0.599999999999997
4000,41,196.80707988992262,188.0257143906907,0.8405837126523289,0.8405837126523288,follower,1506,0.6,0.6000000000000029
4000,42,41.657658677501445,154.54110538717103,-0.022165059122122358,-0.0221650591221223,transporter,2438,0.6,0.5163601558534954
4000,43,147.5206604014958,70.4441177832711,2.236928710028736,-0.9046639435610571,transporter,1750,0.6,0.5999067708590018
4000,44,83.69557264329133,120.34234038340483,-2.5176929283484943,0.6238997252412988,transporter,2873,0.6,0.6000000000000018
4000,45,237.67925198644343,231.91086368438872,1.215602617588853,1.215602617588853,follower,1498,0.6,0.5999999999999968
4000,46,76.37090321852266,93.84786389894857,-2.8715745638033106,0.27001808978648256,follower,1794,0.6,0.6000000000000036
4000,47,115.31825545634618,266.73507344799464,2.0347259686604398,-1.1068666849293534,follower,2981,0.6,0.6000000000000132
4000,48,30.3644839644217,233.40198892238556,-2.4334370548503474,0.7081555987394457,transporter,2365,0.6,0.5999999999999932
4000,49,80.52809720177557,192.69025621512336,0.14273499021013145,0.14273499021013136,transporter,2022,0.6,0.5999999999999976
4000,50,211.05864547925282,198.94563977464136,-1.0369803308083732,-1.0369803308083732,follower,1913,0.6,0.6000000000000131
4000,51,69.09594871847871,211.8539030657024,2.7226853573683383,-0.4189072962214553,transporter,2788,0.6,0.6000000000000048
4000,52,122.08208765281627,225.69588981434782,1.6716021701567512,-1.4699904834330422,follower,3572,0.6,0.6000000000000036
4000,53,115.53279878523274,110.06888135406592,-0.32921724476495823,-0.3292172447649582,follower,1209,0.6,0.6
4000,54,199.10864712865597,191.92865999606644,-1.83139986681635,1.310192786773443,transporter,1168,0.6,0.6000000000000131
4000,55,115.52349859348828,110.17285436148343,1.9819047243017727,-1.1596879292880207,follower,1560,0.6,0.5999999999999986
4000,56,101.29323983332665,100.59144299099611,-1.6432467349816664,1.498345918608127,transporter,1825,0.6,0.5999999999999941
4000,57,104.37954435551492,122.54959085815483,0.8116127761209453,0.8116127761209455,follower,1743,0.6,0.5999999999999954
4000,58,235.5379618730819,18.331496328752785,0.06684168330386492,0.06684168330386497,transporter,2022,0.6,0.6000000000000019
4000,59,222.39299598643,190.84172235853555,-2.51748939359013,0.624103259999663,transporter,1453,0.6,0.5935239180314553
4000,60,175.12766533282888,161.85724869922842,-2.4301568917577647,0.7114357618320284,transporter,1444,0.6,0.5897474532620103
4000,61,119.63229587889616,75.26911680598307,-0.2630816049625204,-0.2630816049625204,transporter,2749,0.6,0.599999999999995
4000,62,130.70916998917764,124.71858028833162,-0.65737263317265,-0.65737263317265,follower,1453,0.6,0.6000000000000012
4000,63,109.62284395457775,104.33946187972109,1.528271893468814,1.5282718934688138,follower,1540,0.6,0.6000000000000001
4000,64,206.58450636451172,244.05973303613575,-0.38931427910103067,-0.38931427910103067,follower,2515,0.6,0.6000000000000062
4000,65,51.03477765463866,131.48202631278093,-0.12799136280083045,-0.12799136280083045,transporter,1901,0.6,0.5773576162183431
4000,66,122.1577513445424,113.64109696815765,1.5583923665531814,1.5583923665531811,follower,1551,0.6,0.6000000000000016
4000,67,115.74400256099418,110.18553340898276,-0.32921724476495823,-0.3292172447649582,follower,1513,0.6,0.6
4000,68,123.91550026668097,139.11824303748165,0.6361316297518621,0.636131629751862,follower,1634,0.6,0.6000000000000076
4000,69,197.0046214345367,187.50136257485468,-2.258511889935165,0.8830807636546281,transporter,1190,0.6,0.5999989239789711
4000,70,134.84370377011845,101.32432401188804,2.1375393309348834,-1.0040533226549098,transporter,1975,0.6,0.5999999999999971
4000,71,152.93856804486612,130.4525516166028,2.1157219637440394,-1.0258706898457537,follower,2213,0.6,0.5999999999999945
4000,72,198.31008122835485,294.56693764983277,-1.3114126197242695,-1.3114126197242695,follower,3264,0.6,0.6000000000000009
4000,73,78.47233160708383,88.14746250928034,-2.7146627075522227,0.4269299460375704,follower,1621,0.6,0.5999999999999985
4000,74,54.95753222803729,276.17715240635494,-0.8833554804095629,-0.8833554804095629,transporter,2539,0.6,0.600000000000005
4000,75,71.4880985054613,74.59595252040458,-1.9972549224576222,1.144337731132171,transporter,1612,0.6,0.5985461188467123
4000,76,68.63919419943001,86.66372894483852,-2.933004074787627,0.20858857880216597,follower,1666,0.6,0.5999999999999948
4000,77,92.04775069710658,65.93235904725154,-1.1649259567389336,-1.1649259567389336,transporter,1972,0.6,0.5992325646915433
4000,78,102.693491613268,67.83323787634353,0.14590826676397237,0.1459082667639724,transporter,2117,0.6,0.5982690809266237
4000,79,64.76359123207058,16.1673644915746,-2.8929624841006585,0.24863016948913463,transporter,2325,0.6,0.5982375349363208
4000,80,22.765730020192365,41.393407537428594,-2.227633235360163,0.9139594182296302,transporter,2191,0.6,0.5999999999999986
4000,81,223.93796248418084,192.80340269550146,1.0978088452332295,1.0978088452332297,follower,1588,0.6,0.5999999999999944
4000,82,53.020470742653416,70.801428362363,1.8408465726218397,-1.3007460809679534,transporter,2073,0.6,0.5999999999999959
4000,83,70.04088056966451,126.02123184424038,2.101011948882246,-1.0405807047075473,transporter,1982,0.6,0.5994610842033462
4000,84,226.99805307046222,98.09612498352132,0.5154284492997355,0.5154284492997356,transporter,1920,0.6,0.6000000000000056
4000,85,123.33136813959469,46.318640575946,-2.945585511688923,0.19600714190086999,transporter,2191,0.6,0.5999999999999992
4000,86,101.9355311848521,101.49400348686783,-2.274914681496424,0.866677972093369,transporter,1281,0.6,0.6000000000000025
4000,87,227.38251769599628,215.63526335530096,-1.9166382972234928,1.2249543563663003,transporter,913,0.6,0.5999999999999959
4000,88,18.70150150006004,112.97689205216005,0.5183566476447665,0.5183566476447665,transporter,2095,0.6,0.6000000000000026
4000,89,1.621994542961279,229.58804736572102,0.4120867997543693,0.41208679975436935,transporter,2619,0.6,0.5999999999999945
4000,90,66.14790581981333,87.97712199735264,2.7135789209590433,-0.4280137326307498,follower,1628,0.6,0.5999999999999966
4000,91,107.81398193460515,199.69677252703403,2.26777851288667,-0.8738141407031232,transporter,2606,0.6,0.5966868587839969
4000,92,178.12413261633094,180.7904729096191,-2.1010114719047217,1.0405811816850714,transporter,1339,0.6,0.5995507696857142
4000,93,210.74104275658007,198.6542466846506,-1.0638370799164403,-1.0638370799164403,follower,1726,0.6,0.5999999999999891
4000,94,229.32388655189084,220.820063614483,1.2062800027989455,1.2062800027989455,follower,1502,0.6,0.6000000000000086
4000,95,116.24406186269107,81.71597693984019,1.6524637273017264,-1.4891289262880667,transporter,2137,0.6,0.5903606695172433
4000,96,58.04347604866347,5.66867938196247,-1.7777157682711557,1.3638768853186374,transporter,2440,0.6,0.5999999999999999
4000,97,209.50190926358331,200.83130301516783,-0.9223479760708002,-0.9223479760708002,follower,1236,0.6,0.5999999999999982
4000,98,91.54088339055855,87.71751546485672,-0.6543299470037981,-0.6543299470037981,follower,1684,0.6,0.5999999999999992
4000,99,14.505776490905328,185.08860253971173,-0.7417740858928469,-0.7417740858928469,follower,3815,0.6,0.5999999999999979
